ID	TYPE	NAME	SYNONYMS
ensembl:ENSMUSG00000019874	SO:0000704	Fabp7 (Mmus)	Blbp|mammary-derived growth inhibitor-related|BFABP|MRG|fatty acid-binding protein, brain|brain-type fatty acid-binding protein|brain lipid-binding protein|fatty acid-binding protein 7|B-FABP
ensembl:ENSMUSG00000019872	SO:0000704	Smpdl3a (Mmus)	ASM-like phosphodiesterase 3a|AI529588|ASML3A|acid sphingomyelinase-like phosphodiesterase 3a|ASML3|0610010C24Rik|ASM3A
ensembl:ENSMUSG00000058537	SO:0000704	AW822073 (Mmus)	
ensembl:ENSMUSG00000075046	SO:0000704	Duxf3 (Mmus)	Dux4|homeobox protein|EG664783|double homeobox|AW822073|Duxbl
ensembl:ENSMUSG00000075045	SO:0000704	Gm4981 (Mmus)	EG245263|uncharacterized protein LOC245263
ensembl:ENSMUSG00000038039	SO:0000704	Gcc2 (Mmus)	2210420P05Rik|GRIP and coiled-coil domain-containing protein 2|GCC185|AW112121|0610043A03Rik|2600014C01Rik|185 kDa Golgi coiled-coil protein|mKIAA0336
ensembl:ENSMUSG00000019920	SO:0000704	Lims1 (Mmus)	PINCH1|C430041B13Rik|PINCH|AI507642|4921524A02Rik|AW551584|LIM and senescent cell antigen-like-containing domain protein 1|2310016J22Rik|AU021743|particularly interesting new Cys-His protein 1|Lims1l
ensembl:ENSMUSG00000003226	SO:0000704	Ranbp2 (Mmus)	E3 SUMO-protein ligase RanBP2|A430087B05Rik|ran-binding protein 2|AI256741|NUP358|E3 SUMO-protein transferase RanBP2
ensembl:ENSMUSG00000038010	SO:0000704	Ccdc138 (Mmus)	BC042726|coiled-coil domain-containing protein 138|6230424H07Rik
ensembl:ENSMUSG00000003227	SO:0000704	Edar (Mmus)	EDA3|ED5|downless|EDA-A1R|dl|anhidrotic ectodysplasin receptor 1|ED3|ectodermal dysplasia receptor|tumor necrosis factor receptor superfamily member EDAR|ED1R
ensembl:ENSMUSG00000091526	SO:0000704	BB019430 (Mmus)	
ensembl:ENSMUSG00000091731	SO:0000704	Gm17542 (Mmus)	
ensembl:ENSMUSG00000037990	SO:0000704	Sh3rf3 (Mmus)	SH3 multiple domains 4|insulin-like growth factor binding protein 5 interacting protein|plenty of SH3s 2|SH3 domain-containing RING finger protein 3|Sh3rf31|SH3 multiple domains protein 4|4831416G18Rik|Sh3md4|Igfbp5-ip|E3 ubiquitin-protein ligase SH3RF3
ensembl:ENSMUSG00000019917	SO:0000704	Sept10 (Mmus)	9430099J10Rik|4921515A04Rik|AI874685|AA408298|Sept10|septin-10
ensembl:ENSMUSG00000098188	SO:0000704	Sowahc (Mmus)	ankyrin repeat domain-containing protein SOWAHC|9430099J10Rik|protein sosondowah homolog C|C820004L04Rik|4921515A04Rik|Ankrd57|ankyrin repeat domain-containing protein 57|ankyrin repeat domain 57
ensembl:ENSMUSG00000019916	SO:0000704	P4ha1 (Mmus)	AL022634|P4ha|4-PH alpha-1|procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1|prolyl 4-hydroxylase subunit alpha-1
ensembl:ENSMUSG00000069622	SO:0000704	Gm10273 (Mmus)	
ensembl:ENSMUSG00000009646	SO:0000704	Pla2g12b (Mmus)	Fksg71|phospholipase A2, group XIII|hlb218|2010002E04Rik|GXIIB|Pla2g13|group XIIB phospholipase A2|sPLA2-GXIIB|group XIIB secretory phospholipase A2-like protein|group XIII secretory phospholipase A2-like protein
ensembl:ENSMUSG00000009654	SO:0000704	Oit3 (Mmus)	LZP|liver-specific zona pellucida domain-containing protein|EF-9|oncoprotein-induced transcript 3 protein
ensembl:ENSMUSG00000009647	SO:0000704	Mcu (Mmus)	Ccdc109a|coiled-coil domain containing 109A|Gm64|2010012O16Rik|AV064928|C10orf42|D130073L02Rik|calcium uniporter protein, mitochondrial
ensembl:ENSMUSG00000071280	SO:0000704	Gm10322 (Mmus)	
ensembl:ENSMUSG00000020111	SO:0000704	Micu1 (Mmus)	Cbara1|calcium uptake protein 1, mitochondrial|C730016L05Rik|Calc|calcium binding atopy-related autoantigen 1
ensembl:ENSMUSG00000091184	SO:0000704	Gm17059 (Mmus)	
ensembl:ENSMUSG00000020109	SO:0000704	Dnajb12 (Mmus)	mDj10|DnaJ (Hsp40) homolog, subfamily B, member 12|dnaJ homolog subfamily B member 12|DnaJ homolog 10|Dj10
ensembl:ENSMUSG00000020108	SO:0000704	Ddit4 (Mmus)	Rtp801|REDD1|HIF-1 responsive RTP801|dexamethasone-induced gene 2 protein|REDD-1|AA415483|DNA damage-inducible transcript 4 protein|protein regulated in development and DNA damage response 1|5830413E08Rik|HIF-1 responsive protein RTP801|dig2
ensembl:ENSMUSG00000020107	SO:0000704	Anapc16 (Mmus)	D10Ertd641e|anaphase-promoting complex subunit 16|2310005G07Rik|cyclosome subunit 16|APC16
ensembl:ENSMUSG00000044475	SO:0000704	Ascc1 (Mmus)	AI550520|CGI-18|ASC1p50|ASC-1 complex subunit p50|1810015P09Rik|activating signal cointegrator 1 complex subunit 1|trip4 complex subunit p50
ensembl:ENSMUSG00000058297	SO:0000704	Spock2 (Mmus)	AA407235|granule cell antiserum positive 26|mKIAA0275|Gcap26|testican-2
ensembl:ENSMUSG00000057337	SO:0000704	Chst3 (Mmus)	carbohydrate (chondroitin 6/keratan) sulfotransferase 3|chondroitin 6-sulfotransferase|C6ST-1|C6ST|GST-0|galactose/N-acetylglucosamine/N-acetylglucosamine 6-O-sulfotransferase 0|chondroitin 6-O-sulfotransferase 1|carbohydrate sulfotransferase 3
ensembl:ENSMUSG00000004207	SO:0000704	Psap (Mmus)	snoRNA MBII-198|sulfated glycoprotein 1|prosaposin|SGP-1|AI037048
ensembl:ENSMUSG00000012819	SO:0000704	Cdh23 (Mmus)	ahl|cadherin-23|waltzer|ahl1|mdfw|nmf112|v|bus|sals|modifier of deaf waddler|age related hearing loss 1|otocadherin|nmf181|4930542A03Rik|bob|bustling|bobby|nmf252|USH1D
ensembl:ENSMUSG00000020101	SO:0000704	Vsir (Mmus)	platelet receptor Gi24|4632428N05Rik|V-type immunoglobulin domain-containing suppressor of T-cell activation|VISTA|differentiation of ESCs 1|PD-1H|Dies1|V-set domain-containing immunoregulatory receptor
ensembl:ENSMUSG00000090439	SO:0000704	Gm17455 (Mmus)	uncharacterized protein C10orf105 homolog
ensembl:ENSMUSG00000020100	SO:0000704	Slc29a3 (Mmus)	solute carrier family 29 member 3|Ent3|mENT3|equilibrative nucleoside transporter 3|4933435C21Rik|AW987637
ensembl:ENSMUSG00000020099	SO:0000704	Unc5b (Mmus)	protein unc-5 homolog 2|unc5 homolog 2|Unc5h2|netrin receptor UNC5B|protein unc-5 homolog B|D10Bwg0792e|6330415E02Rik|A630020F16
ensembl:ENSMUSG00000037247	SO:0000704	Pldi (Mmus)	Poldi|1700125F08Rik
ensembl:ENSMUSG00000098055	SO:0000704	Gm26947 (Mmus)	
ensembl:ENSMUSG00000093568	SO:0000704	Gm20611 (Mmus)	4930565A17
ensembl:ENSMUSG00000093489	SO:0000704	Gm20625 (Mmus)	
ensembl:ENSMUSG00000093573	SO:0000704	Gm20610 (Mmus)	
ensembl:ENSMUSG00000020098	SO:0000704	Pcbd1 (Mmus)	dimerization cofactor of HNF1|phenylalanine hydroxylase-stimulating protein|Pcd|Pcbd|pterin-4-alpha-carbinolamine dehydratase|Phs|4-alpha-hydroxy-tetrahydropterin dehydratase|pterin carbinolamine dehydratase|Dcoh|6-pyruvoyl-tetrahydropterin synthase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1)
ensembl:ENSMUSG00000020097	SO:0000704	Sgpl1 (Mmus)	Spl|S1PL|SPL 1|SP-lyase 1|D10Xrf456|AI428538|sphingosine-1-phosphate lyase 1|sphingosine-1-phosphate aldolase
ensembl:ENSMUSG00000020096	SO:0000704	Tbata (Mmus)	protein TBATA|stromal protein associated with thymii and lymph node|thymus, brain and testes-associated protein|Titest|stromal protein associated with thymii and lymph nodes|Spatial|AI428928|protein SPATIAL|1700021K02Rik|thymus and testis specific nuclear protein
ensembl:ENSMUSG00000059901	SO:0000704	Adamts14 (Mmus)	Adamts-14|A disintegrin and metalloproteinase with thrombospondin motifs 14|TS14|a disintegrin-like and metalloprotease (reprolysin type) with thrombospondin type 1 motif, 14
ensembl:ENSMUSG00000037202	SO:0000704	Prf1 (Mmus)	Pfn|P1|pore forming protein|perforin-1|Prf-1|cytolysin|Pfp|lymphocyte pore-forming protein
ensembl:ENSMUSG00000020092	SO:0000704	Pald1 (Mmus)	mKIAA1274|MMPAL|Pald|paladin
ensembl:ENSMUSG00000037171	SO:0000704	Nodal (Mmus)	nodal|Tg.413d
ensembl:ENSMUSG00000020091	SO:0000704	Eif4ebp2 (Mmus)	eIF4E-binding protein 2|BC010348|4E-BP2|PHAS-II|eukaryotic translation initiation factor 4E-binding protein 2|phosphorylated heat- and acid-stable protein regulated by insulin 2|AA792569|2810011I19Rik
ensembl:ENSMUSG00000043126	SO:0000704	D830039M14Rik (Mmus)	
ensembl:ENSMUSG00000037151	SO:0000704	Lrrc20 (Mmus)	leucine-rich repeat-containing protein 20|BC036304
ensembl:ENSMUSG00000112080	SO:0000704	Gm47595 (Mmus)	
ensembl:ENSMUSG00000112058	SO:0000704	Gm47593 (Mmus)	
ensembl:ENSMUSG00000020090	SO:0000704	Npffr1 (Mmus)	Gm236|G-protein coupled receptor NPFF1R|NPFF1|neuropeptide FF receptor 1|OT7T022|Gpr147|G protein-coupled receptor 147|NPFF1R|RFamide-related peptide receptor
ensembl:ENSMUSG00000020089	SO:0000704	Ppa1 (Mmus)	inorganic pyrophosphatase|2010317E03Rik|Pyp|PPase|pyrophosphate phospho-hydrolase
ensembl:ENSMUSG00000020088	SO:0000704	Sar1a (Mmus)	SAR1a gene homolog 1|GTP-binding protein SAR1a|Sara1|SAR1 gene homolog A|Sara|1600019H17Rik
ensembl:ENSMUSG00000020087	SO:0000704	Tysnd1 (Mmus)	peroxisomal leader peptide-processing protease|1300019N10Rik|trypsin domain-containing protein 1
ensembl:ENSMUSG00000020085	SO:0000704	Aifm2 (Mmus)	Amid|PRG3|apoptosis-inducing factor homologous mitochondrion-associated inducer of death|apoptosis-inducing factor-like mitchondrion-associated inducer of death|ferroptosis suppressor protein 1|apoptosis-inducing factor-like mitochondrion-associated inducer of death|apoptosis-inducing factor 2|5430437E11Rik|apoptosis-inducing factor (AIF)-like mitochondrion-associated inducer of death|p53-responsive gene 3 protein|D730001I10Rik|FSP1
ensembl:ENSMUSG00000020086	SO:0000704	H2afy2 (Mmus)	histone macroH2A2|core histone macro-H2A.2|H2afy2|mH2A2|H2A histone family, member Y2
ensembl:ENSMUSG00000058806	SO:0000704	Col13a1 (Mmus)	collagen alpha-1(XIII) chain|procollagen, type XIII, alpha 1|type XIII collagen
ensembl:ENSMUSG00000020083	SO:0000704	Fam241b (Mmus)	protein FAM241B|2010107G23Rik|uncharacterized protein C10orf35 homolog|AA545165
ensembl:ENSMUSG00000044312	SO:0000704	Neurog3 (Mmus)	bHLHa7|atonal homolog 5|Neurogenin 3 (Atonal protein homolog 5) (Helix-loop-helix protein mATH-4B) (MATH4B)|neurogenin-3|Math4B|helix-loop-helix protein mATH-4B|ngn3|Atoh5|protein atonal homolog 5
ensembl:ENSMUSG00000037031	SO:0000704	Tspan15 (Mmus)	Tm4sf15|tspan-15|AW048364|2700063A19Rik|1110036D12Rik|tetraspanin-15|transmembrane 4 superfamily member 15
ensembl:ENSMUSG00000020081	SO:0000704	Tacr2 (Mmus)	neurokinin A receptor|tachykinin NK-2 receptor|Nk2r|NK-2R|substance-K receptor|Skr|NK-2 receptor|Tac2r|7 transmembrane receptor
ensembl:ENSMUSG00000037012	SO:0000704	Hk1 (Mmus)	Hk-1|downeast anemia|Hk1-s|BB404130|mHk1-s|hexokinase, tumor isozyme|hexokinase-1|HK I|dea|hexokinase type I
ensembl:ENSMUSG00000085347	SO:0000704	Hk1os (Mmus)	
ensembl:ENSMUSG00000020080	SO:0000704	Hkdc1 (Mmus)	BC016235|putative hexokinase HKDC1|hexokinase domain-containing protein 1|hexokinase HKDC1
ensembl:ENSMUSG00000020079	SO:0000704	Supv3l1 (Mmus)	ATP-dependent RNA helicase SUPV3L1, mitochondrial|6330443E10Rik|suppressor of var1 3-like protein 1|SUV3-like protein 1
ensembl:ENSMUSG00000097129	SO:0000704	4930507D05Rik (Mmus)	
ensembl:ENSMUSG00000020078	SO:0000704	Vps26a (Mmus)	AA407240|vacuole protein sorting 26|h<beta>58 protein|vacuolar protein sorting-associated protein 26A|mVPS26|H beta 58|vacuolar protein sorting 26 homolog A|vesicle protein sorting 26A|Vps26|HB58
ensembl:ENSMUSG00000020077	SO:0000704	Srgn (Mmus)	proteoglycan, secretory granule|serglycin|Prg|proteoglycan 1, secretory granule|secretory granule proteoglycan core protein|Sgc|Prg1|gp600|mastocytoma proteoglycan core protein
ensembl:ENSMUSG00000036955	SO:0000704	Kif1bp (Mmus)	Kif1bp|KIF1 binding protein|KBP|0710007C18Rik|2510003E04Rik|KIF-binding protein|mKIAA1279
ensembl:ENSMUSG00000105203	SO:0000704	4933428P19Rik (Mmus)	
ensembl:ENSMUSG00000020075	SO:0000704	Ddx21 (Mmus)	DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 21 (RNA helicase II/Gu)|nucleolar RNA helicase II|RH-II/Gualpha|gu-alpha|nucleolar RNA helicase 2|DEAD box protein 21|D10Ertd645e|D10Wsu42e|AL022742|DEAD (Asp-Glu-Ala-Asp) box polypeptide 21|RH II/Gu|nucleolar RNA helicase Gu|AI255159
ensembl:ENSMUSG00000020076	SO:0000704	Ddx50 (Mmus)	nucleolar protein GU2|DEAD (Asp-Glu-Ala-Asp) box polypeptide 50|8430408E17Rik|RH-II|RH-II/Gubeta|gu-beta|DEAD box protein 50|4933429B04Rik|DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 50|ATP-dependent RNA helicase DDX50|GU2
ensembl:ENSMUSG00000036923	SO:0000704	Stox1 (Mmus)	4732470K04Rik|Gm63|storkhead-box protein 1
ensembl:ENSMUSG00000020074	SO:0000704	Ccar1 (Mmus)	Carp1|cell cycle and apoptosis regulatory protein 1|CARP-1|2610511G16Rik|cell division cycle and apoptosis regulator protein 1|9430036H15Rik
ensembl:ENSMUSG00000047146	SO:0000704	Tet1 (Mmus)	CXXC-type zinc finger protein 6|2510010B09Rik|CXXC finger 6|mKIAA1676|BB001228|methylcytosine dioxygenase TET1|D10Ertd17e|LCX|Cxxc6|ten-eleven translocation 1 gene protein homolog|AA517754|tet oncogene 1
ensembl:ENSMUSG00000071253	SO:0000704	Slc25a16 (Mmus)	solute carrier family 25 member 16|GDA|ML7|mitochondrial solute carrier protein homolog|GDC|3110021G18Rik|HGT.1|graves disease carrier protein homolog
ensembl:ENSMUSG00000036875	SO:0000704	Dna2 (Mmus)	DNA replication ATP-dependent helicase-like homolog|DNA2-like helicase|E130315B21Rik|DNA replication helicase 2 homolog|Dna2l|DNA replication ATP-dependent helicase/nuclease DNA2
ensembl:ENSMUSG00000020070	SO:0000704	Rufy2 (Mmus)	Denn|AI844453|LZ-FYVE|ZFYVE13|leucine zipper FYVE-finger protein|RUN and FYVE domain-containing protein 2|2610111M19Rik
ensembl:ENSMUSG00000084985	SO:0000704	Gm16135 (Mmus)	
ensembl:ENSMUSG00000020069	SO:0000704	Hnrnph3 (Mmus)	AA693301|heterogeneous nuclear ribonucleoprotein H3|AI666703|hnRNP 2H9|Hnrph3
ensembl:ENSMUSG00000020072	SO:0000704	Pbld2 (Mmus)	Mawbp|phenazine biosynthesis-like domain-containing protein 2|MAWD binding protein homolog 2|3110049J23Rik
ensembl:ENSMUSG00000087030	SO:0000704	Gm16143 (Mmus)	
ensembl:ENSMUSG00000112129	SO:0000704	Pbld1 (Mmus)	Mawbp|phenazine biosynthesis-like domain-containing protein 1|Pbld|0610038K03Rik|MAWD binding protein homolog 1
ensembl:ENSMUSG00000112374	SO:0000704	Gm48072 (Mmus)	
ensembl:ENSMUSG00000036816	SO:0000704	Atoh7 (Mmus)	Math5|helix-loop-helix protein mATH-5|transcription factor Atoh7|bHLHa13|protein atonal homolog 7
ensembl:ENSMUSG00000020067	SO:0000704	Mypn (Mmus)	9830112J03|mKIAA4170|1110056A04Rik|myopalladin|AI853556
ensembl:ENSMUSG00000020064	SO:0000704	Herc4 (Mmus)	HECT-type E3 ubiquitin transferase HERC4|1700056O17Rik|9530080M15Rik|probable E3 ubiquitin-protein ligase HERC4|mKIAA1593|HECT domain and RCC1-like domain-containing protein 4|4921531D01Rik
ensembl:ENSMUSG00000096991	SO:0000704	Gm26789 (Mmus)	
ensembl:ENSMUSG00000020063	SO:0000704	Sirt1 (Mmus)	SIR2-like protein 1|NAD-dependent protein deacetylase sirtuin-1|NAD-dependent protein deacylase sirtuin-1|AA673258|sirtuin 1 ((silent mating type information regulation 2, homolog) 1|Sir2|SIR2L1|Sir2a|regulatory protein SIR2 homolog 1|Sir2alpha
ensembl:ENSMUSG00000085372	SO:0000704	Gm16145 (Mmus)	
ensembl:ENSMUSG00000036764	SO:0000704	Dnajc12 (Mmus)	J domain protein 1|Jdp1|dnaJ homolog subfamily C member 12|j domain-containing protein 1|mJDP1|DnaJ (Hsp40) homolog, subfamily C, member 12
ensembl:ENSMUSG00000048185	SO:0000704	Gm7075 (Mmus)	
ensembl:ENSMUSG00000060843	SO:0000704	Ctnna3 (Mmus)	alphaT-catenin|4930429L08Rik|Catna3|cadherin-associated protein|alpha-catenin-like protein|catenin alpha-3|Vr22|alpha T-catenin|4933408A16
ensembl:ENSMUSG00000062561	SO:0000704	Gm10118 (Mmus)	
ensembl:ENSMUSG00000042846	SO:0000704	Lrrtm3 (Mmus)	9630044H04Rik|leucine-rich repeat transmembrane neuronal protein 3
ensembl:ENSMUSG00000100528	SO:0000704	Gm28881 (Mmus)	
ensembl:ENSMUSG00000112913	SO:0000704	Gm30853 (Mmus)	
ensembl:ENSMUSG00000100000	SO:0000704	1700023F02Rik (Mmus)	
ensembl:ENSMUSG00000112210	SO:0000704	4930407I19Rik (Mmus)	
ensembl:ENSMUSG00000101338	SO:0000704	Gm28139 (Mmus)	
ensembl:ENSMUSG00000112202	SO:0000704	Gm31181 (Mmus)	
ensembl:ENSMUSG00000112383	SO:0000704	Gm47895 (Mmus)	
ensembl:ENSMUSG00000112425	SO:0000704	Gm47896 (Mmus)	
ensembl:ENSMUSG00000112514	SO:0000704	Gm47897 (Mmus)	
ensembl:ENSMUSG00000112379	SO:0000704	Gm47900 (Mmus)	
ensembl:ENSMUSG00000112267	SO:0000704	Gm47903 (Mmus)	
ensembl:ENSMUSG00000097134	SO:0000704	1110002J07Rik (Mmus)	
ensembl:ENSMUSG00000097921	SO:0000704	Gm26576 (Mmus)	
ensembl:ENSMUSG00000112925	SO:0000704	Gm31763 (Mmus)	
ensembl:ENSMUSG00000019873	SO:0000704	Reep3 (Mmus)	D10Ucla1|receptor expression-enhancing protein 3
ensembl:ENSMUSG00000037876	SO:0000704	Jmjd1c (Mmus)	Jmjdic|probable JmjC domain-containing histone demethylation protein 2C|D630035I23Rik|5430433L24Rik|jumonji domain-containing protein 1C|TRIP8
ensembl:ENSMUSG00000075000	SO:0000704	Nrbf2 (Mmus)	NRBF-2|nuclear receptor-binding factor 2
ensembl:ENSMUSG00000112314	SO:0000704	AC155712.1 (Mmus)	
ensembl:ENSMUSG00000112848	SO:0000704	Gm32023 (Mmus)	
ensembl:ENSMUSG00000112726	SO:0000704	Gm47531 (Mmus)	
ensembl:ENSMUSG00000112120	SO:0000704	Gm32255 (Mmus)	
ensembl:ENSMUSG00000037868	SO:0000704	Egr2 (Mmus)	NGF1-B|E3 SUMO-protein transferase ERG2|Zfp-6|Egr-2|E3 SUMO-protein ligase EGR2|zinc finger protein Krox-20|Krox20|early growth response protein 2|Krox-20|Zfp-25
ensembl:ENSMUSG00000057134	SO:0000704	Ado (Mmus)	Gm237|2-aminoethanethiol dioxygenase|cysteamine dioxygenase
ensembl:ENSMUSG00000112141	SO:0000704	4930563J15Rik (Mmus)	
ensembl:ENSMUSG00000112558	SO:0000704	Gm32364 (Mmus)	
ensembl:ENSMUSG00000112097	SO:0000704	Gm32515 (Mmus)	
ensembl:ENSMUSG00000112619	SO:0000704	1700030E10Rik (Mmus)	
ensembl:ENSMUSG00000116971	SO:0000704	AC127568.1 (Mmus)	
ensembl:ENSMUSG00000037855	SO:0000704	Zfp365 (Mmus)	Znf365|DISC1-binding zinc-finger protein|AI839779|talanin|protein ZNF365|AV340892|DBZ|Su48
ensembl:ENSMUSG00000112899	SO:0000704	4930521O17Rik (Mmus)	
ensembl:ENSMUSG00000037846	SO:0000704	Rtkn2 (Mmus)	B130039D23Rik|rhotekin-2|pleckstrin homology domain containing, family K member 1|membrane bound factor|PH domain-containing family K member 1|Plekhk1|Mbf
ensembl:ENSMUSG00000086838	SO:0000704	Gm16212 (Mmus)	
ensembl:ENSMUSG00000019947	SO:0000704	Arid5b (Mmus)	AT rich interactive domain 5B (Mrf1 like)|4930580B11|Mrf2beta|AI467247|developmentally and sexually retarded with transient immune abnormalities protein|5430435G07Rik|ARID class DNA binding protein|Desrt|Mrf2alpha|modulator recognition factor 2|modulator recognition factor protein 2|MRF-2|Mrf2|ARID domain-containing protein 5B|AT-rich interactive domain-containing protein 5B
ensembl:ENSMUSG00000112275	SO:0000704	Gm47078 (Mmus)	
ensembl:ENSMUSG00000112157	SO:0000704	4930545H06Rik (Mmus)	
ensembl:ENSMUSG00000019945	SO:0000704	Cabcoco1 (Mmus)	uncharacterized protein C10orf107 homolog|1700040L02Rik|ciliary-associated calcium-binding coiled-coil protein 1
ensembl:ENSMUSG00000112793	SO:0000704	Gm32872 (Mmus)	
ensembl:ENSMUSG00000060044	SO:0000704	Tmem26 (Mmus)	AI195372|3230401A06|transmembrane protein 26
ensembl:ENSMUSG00000112333	SO:0000704	1700048P04Rik (Mmus)	
ensembl:ENSMUSG00000112331	SO:0000704	Gm33035 (Mmus)	
ensembl:ENSMUSG00000112083	SO:0000704	Gm47107 (Mmus)	
ensembl:ENSMUSG00000111941	SO:0000704	Gm33263 (Mmus)	
ensembl:ENSMUSG00000019944	SO:0000704	Rhobtb1 (Mmus)	rho-related BTB domain-containing protein 1|3110048G13Rik|1700008H16Rik|AV350930|AI573858|AI173445
ensembl:ENSMUSG00000090622	SO:0000704	A930033H14Rik (Mmus)	uncharacterized protein LOC320700
ensembl:ENSMUSG00000112798	SO:0000704	Gm40685 (Mmus)	
ensembl:ENSMUSG00000019942	SO:0000704	Cdk1 (Mmus)	Cdc2|cell cycle p34 CDC2 kinase protein|Cdc2a|cyclin-dependent kinase 1|cell division cycle control protein 2a|p34 protein kinase|cell division protein kinase 1|p34<CDC2>|cell division cycle 2 homolog A|cell division control protein 2 homolog
ensembl:ENSMUSG00000069601	SO:0000704	Ank3 (Mmus)	2900054D09Rik|Ankyrin-G|Ankyrin-3|ankyrin-3|AnkG|AI314020|Ank-3|brain-specific ankyrin-G
ensembl:ENSMUSG00000048701	SO:0000704	Ccdc6 (Mmus)	AA536681|AA960498|AW061011|2810012H18Rik|coiled-coil domain-containing protein 6
ensembl:ENSMUSG00000019933	SO:0000704	Mrln (Mmus)	2310015B20Rik|myoregulin|Mln|Linc-RAM
ensembl:ENSMUSG00000037762	SO:0000704	Slc16a9 (Mmus)	1200003C15Rik|monocarboxylate transporter 9|MCT 9|AI552636|solute carrier family 16 member 9|4930425B13Rik
ensembl:ENSMUSG00000089835	SO:0000704	Gm7097 (Mmus)	
ensembl:ENSMUSG00000112884	SO:0000704	Gm47946 (Mmus)	
ensembl:ENSMUSG00000043259	SO:0000704	Fam13c (Mmus)	C030038O19Rik|1200015N20Rik|protein FAM13C|mKIAA1796
ensembl:ENSMUSG00000037747	SO:0000704	Phyhipl (Mmus)	PHY2|phytanoyl-CoA hydroxylase-interacting protein-like|AI267048|4921522K17Rik
ensembl:ENSMUSG00000112607	SO:0000704	Gm33979 (Mmus)	
ensembl:ENSMUSG00000112752	SO:0000704	Gm48021 (Mmus)	
ensembl:ENSMUSG00000112320	SO:0000704	Gm48022 (Mmus)	
ensembl:ENSMUSG00000112870	SO:0000704	Gm40689 (Mmus)	
ensembl:ENSMUSG00000112883	SO:0000704	Gm48023 (Mmus)	
ensembl:ENSMUSG00000112125	SO:0000704	Gm48024 (Mmus)	
ensembl:ENSMUSG00000047692	SO:0000704	4930533K18Rik (Mmus)	4933433H14Rik
ensembl:ENSMUSG00000112032	SO:0000704	Gm48036 (Mmus)	
ensembl:ENSMUSG00000014329	SO:0000704	Bicc1 (Mmus)	juvenile congenital polycystic kidney disease|bicaudal C homolog 1|bpk|jcpk|protein bicaudal C homolog 1|Bic-C|polycystic kidney mutation of BALB/c origin
ensembl:ENSMUSG00000090212	SO:0000704	Gm15647 (Mmus)	
ensembl:ENSMUSG00000112366	SO:0000704	C730027H18Rik (Mmus)	
ensembl:ENSMUSG00000112189	SO:0000704	AC079680.2 (Mmus)	
ensembl:ENSMUSG00000112028	SO:0000704	AC079680.1 (Mmus)	
ensembl:ENSMUSG00000003923	SO:0000704	Tfam (Mmus)	tsHMG|TS-HMG|testis-specific high mobility group protein|transcription factor A, mitochondrial|testis-specific HMG-box protein m-tsHMG|Hmgts|mtTFA|AI661103
ensembl:ENSMUSG00000019927	SO:0000704	Ube2d1 (Mmus)	ubiquitin-conjugating enzyme E2-17 kDa 1|E2 ubiquitin-conjugating enzyme D1|E2(17)KB 1|ubiquitin-protein ligase D1|ubiquitin-conjugating enzyme E2 D1|UBCH5|(E3-independent) E2 ubiquitin-conjugating enzyme D1|ubiquitin-conjugating enzyme E2D 1, UBC4/5 homolog|ubiquitin carrier protein D1|ubiquitin-conjugating enzyme E2(17)KB 1
ensembl:ENSMUSG00000112813	SO:0000704	Gm34376 (Mmus)	
ensembl:ENSMUSG00000093732	SO:0000704	Gm20609 (Mmus)	
ensembl:ENSMUSG00000037710	SO:0000704	Cisd1 (Mmus)	zinc finger, CDGSH-type domain 1|AW743335|AU043990|mitoNEET|Zcd1|D10Ertd214e|CDGSH iron-sulfur domain-containing protein 1
