Gene stable ID,Transcript stable ID,Gene name,HGNC symbol
ENSCJAG00000058240,ENSCJAT00000102437,Metazoa_SRP,
ENSCJAG00000067203,ENSCJAT00000100457,,
ENSCJAG00000055564,ENSCJAT00000092858,,
ENSCJAG00000055804,ENSCJAT00000106794,,
ENSCJAG00000004729,ENSCJAT00000062175,CTIF,CTIF
ENSCJAG00000004729,ENSCJAT00000113176,CTIF,CTIF
ENSCJAG00000004729,ENSCJAT00000009098,CTIF,CTIF
ENSCJAG00000004729,ENSCJAT00000009111,CTIF,CTIF
ENSCJAG00000060325,ENSCJAT00000110028,,
ENSCJAG00000045787,ENSCJAT00000077430,Metazoa_SRP,
ENSCJAG00000023360,ENSCJAT00000044345,,
ENSCJAG00000057250,ENSCJAT00000092054,U7,
ENSCJAG00000059887,ENSCJAT00000057238,,
ENSCJAG00000059168,ENSCJAT00000100333,U3,
ENSCJAG00000003590,ENSCJAT00000006891,EDA2R,EDA2R
ENSCJAG00000003590,ENSCJAT00000006875,EDA2R,EDA2R
ENSCJAG00000003590,ENSCJAT00000092012,EDA2R,EDA2R
ENSCJAG00000019081,ENSCJAT00000037404,ADRA1B,ADRA1B
ENSCJAG00000054714,ENSCJAT00000097233,,
ENSCJAG00000061821,ENSCJAT00000103280,,
ENSCJAG00000041400,ENSCJAT00000069658,,
ENSCJAG00000053139,ENSCJAT00000116966,,
ENSCJAG00000012369,ENSCJAT00000024106,TMEM63B,TMEM63B
ENSCJAG00000012369,ENSCJAT00000024115,TMEM63B,TMEM63B
ENSCJAG00000012369,ENSCJAT00000069667,TMEM63B,TMEM63B
ENSCJAG00000060558,ENSCJAT00000090944,,
ENSCJAG00000054470,ENSCJAT00000102273,,
ENSCJAG00000062207,ENSCJAT00000098120,Metazoa_SRP,
ENSCJAG00000055684,ENSCJAT00000088770,,
ENSCJAG00000017591,ENSCJAT00000034272,RPAP2,RPAP2
ENSCJAG00000017591,ENSCJAT00000068701,RPAP2,RPAP2
ENSCJAG00000001637,ENSCJAT00000003128,SECISBP2L,SECISBP2L
ENSCJAG00000001637,ENSCJAT00000003138,SECISBP2L,SECISBP2L
ENSCJAG00000046069,ENSCJAT00000078381,,
ENSCJAG00000067049,ENSCJAT00000107795,,
ENSCJAG00000058992,ENSCJAT00000102748,,
ENSCJAG00000044377,ENSCJAT00000074692,,
ENSCJAG00000058448,ENSCJAT00000097378,,
ENSCJAG00000053130,ENSCJAT00000073575,U4,
ENSCJAG00000036072,ENSCJAT00000065971,Metazoa_SRP,
ENSCJAG00000015372,ENSCJAT00000029963,EIF2AK1,EIF2AK1
ENSCJAG00000062704,ENSCJAT00000090085,,
ENSCJAG00000066943,ENSCJAT00000113656,,
ENSCJAG00000054642,ENSCJAT00000101959,,
ENSCJAG00000020968,ENSCJAT00000041203,CRX,CRX
ENSCJAG00000020968,ENSCJAT00000089657,CRX,CRX
ENSCJAG00000019101,ENSCJAT00000037444,GKN2,GKN2
ENSCJAG00000024358,ENSCJAT00000045343,,
ENSCJAG00000068274,ENSCJAT00000101043,,
ENSCJAG00000053062,ENSCJAT00000092865,,
ENSCJAG00000053062,ENSCJAT00000117302,,
ENSCJAG00000068043,ENSCJAT00000109222,,
ENSCJAG00000068043,ENSCJAT00000107760,,
ENSCJAG00000010158,ENSCJAT00000019731,NMS,NMS
ENSCJAG00000020677,ENSCJAT00000060672,TNRC6A,TNRC6A
ENSCJAG00000020677,ENSCJAT00000040636,TNRC6A,TNRC6A
ENSCJAG00000061287,ENSCJAT00000116433,,
ENSCJAG00000068878,ENSCJAT00000096767,,
ENSCJAG00000068878,ENSCJAT00000115814,,
ENSCJAG00000068878,ENSCJAT00000111625,,
ENSCJAG00000058187,ENSCJAT00000098483,Metazoa_SRP,
ENSCJAG00000008983,ENSCJAT00000017393,SOD1,SOD1
ENSCJAG00000064648,ENSCJAT00000097143,,
ENSCJAG00000064648,ENSCJAT00000098268,,
ENSCJAG00000062128,ENSCJAT00000095859,,
ENSCJAG00000061631,ENSCJAT00000105865,,
ENSCJAG00000064932,ENSCJAT00000097410,SNORD115,
ENSCJAG00000069528,ENSCJAT00000077387,,
ENSCJAG00000042722,ENSCJAT00000083327,SPARC,SPARC
ENSCJAG00000002433,ENSCJAT00000061234,DBR1,DBR1
ENSCJAG00000002433,ENSCJAT00000111032,DBR1,DBR1
ENSCJAG00000002433,ENSCJAT00000115808,DBR1,DBR1
ENSCJAG00000012763,ENSCJAT00000024793,PCSK7,PCSK7
ENSCJAG00000012763,ENSCJAT00000071108,PCSK7,PCSK7
ENSCJAG00000008193,ENSCJAT00000116088,SLC9A2,SLC9A2
ENSCJAG00000008193,ENSCJAT00000015979,SLC9A2,SLC9A2
ENSCJAG00000062774,ENSCJAT00000104198,,
ENSCJAG00000016867,ENSCJAT00000032924,BAZ1B,BAZ1B
ENSCJAG00000055611,ENSCJAT00000110870,Metazoa_SRP,
ENSCJAG00000003507,ENSCJAT00000006805,FNTA,FNTA
ENSCJAG00000004051,ENSCJAT00000007828,,
ENSCJAG00000058079,ENSCJAT00000105086,,
ENSCJAG00000058079,ENSCJAT00000099804,,
ENSCJAG00000015238,ENSCJAT00000029711,LRCH4,LRCH4
ENSCJAG00000015238,ENSCJAT00000029723,LRCH4,LRCH4
ENSCJAG00000064530,ENSCJAT00000114702,U6,
ENSCJAG00000057853,ENSCJAT00000112156,,
ENSCJAG00000056751,ENSCJAT00000093194,Metazoa_SRP,
ENSCJAG00000037493,ENSCJAT00000065417,Metazoa_SRP,
ENSCJAG00000068965,ENSCJAT00000098369,,
ENSCJAG00000066376,ENSCJAT00000020716,,
ENSCJAG00000066376,ENSCJAT00000117183,,
ENSCJAG00000041793,ENSCJAT00000071125,FOXF1,FOXF1
ENSCJAG00000057649,ENSCJAT00000093727,,
ENSCJAG00000044336,ENSCJAT00000081040,Metazoa_SRP,
ENSCJAG00000011937,ENSCJAT00000023182,TOLLIP,TOLLIP
ENSCJAG00000054146,ENSCJAT00000106357,,
ENSCJAG00000051666,ENSCJAT00000112540,U7,
ENSCJAG00000013496,ENSCJAT00000026232,PPDPFL,PPDPFL
ENSCJAG00000013496,ENSCJAT00000080177,PPDPFL,PPDPFL
ENSCJAG00000065975,ENSCJAT00000095193,,
ENSCJAG00000065975,ENSCJAT00000114030,,
ENSCJAG00000065975,ENSCJAT00000105471,,
ENSCJAG00000068483,ENSCJAT00000111924,,
ENSCJAG00000056671,ENSCJAT00000093286,,
ENSCJAG00000013297,ENSCJAT00000025818,GDF9,GDF9
ENSCJAG00000053806,ENSCJAT00000115857,,
ENSCJAG00000053806,ENSCJAT00000109962,,
ENSCJAG00000005719,ENSCJAT00000011101,,
ENSCJAG00000005719,ENSCJAT00000103668,,
ENSCJAG00000045522,ENSCJAT00000001979,,
ENSCJAG00000011065,ENSCJAT00000021573,APOF,APOF
ENSCJAG00000051778,ENSCJAT00000103122,,
ENSCJAG00000069460,ENSCJAT00000106756,,
ENSCJAG00000069460,ENSCJAT00000102190,,
ENSCJAG00000069460,ENSCJAT00000091612,,
ENSCJAG00000058770,ENSCJAT00000100726,,
ENSCJAG00000053043,ENSCJAT00000086861,U6,
ENSCJAG00000061980,ENSCJAT00000093132,,
ENSCJAG00000057242,ENSCJAT00000106848,,
ENSCJAG00000058116,ENSCJAT00000105144,,
ENSCJAG00000052141,ENSCJAT00000094930,,
ENSCJAG00000052141,ENSCJAT00000093283,,
ENSCJAG00000015368,ENSCJAT00000029951,EIF2S1,EIF2S1
ENSCJAG00000054208,ENSCJAT00000111893,,
ENSCJAG00000054208,ENSCJAT00000097527,,
ENSCJAG00000060840,ENSCJAT00000079110,U6,
ENSCJAG00000051433,ENSCJAT00000114523,,
ENSCJAG00000046319,ENSCJAT00000082807,Metazoa_SRP,
ENSCJAG00000039043,ENSCJAT00000077889,U4,
ENSCJAG00000003693,ENSCJAT00000095198,ULK1,ULK1
ENSCJAG00000003693,ENSCJAT00000007101,ULK1,ULK1
ENSCJAG00000003693,ENSCJAT00000007112,ULK1,ULK1
ENSCJAG00000017331,ENSCJAT00000033726,IRF8,IRF8
ENSCJAG00000042915,ENSCJAT00000072603,,
ENSCJAG00000066481,ENSCJAT00000108602,,
ENSCJAG00000066481,ENSCJAT00000094664,,
ENSCJAG00000066481,ENSCJAT00000094051,,
ENSCJAG00000066481,ENSCJAT00000112355,,
ENSCJAG00000047297,ENSCJAT00000040158,,
ENSCJAG00000047297,ENSCJAT00000040186,,
ENSCJAG00000047297,ENSCJAT00000058007,,
ENSCJAG00000047297,ENSCJAT00000089637,,
ENSCJAG00000061398,ENSCJAT00000089567,,
ENSCJAG00000039896,ENSCJAT00000075982,Metazoa_SRP,
ENSCJAG00000055508,ENSCJAT00000097878,,
ENSCJAG00000056312,ENSCJAT00000108553,,
ENSCJAG00000068803,ENSCJAT00000101277,,
ENSCJAG00000068803,ENSCJAT00000101412,,
ENSCJAG00000068803,ENSCJAT00000102229,,
ENSCJAG00000063834,ENSCJAT00000085831,5S_rRNA,
ENSCJAG00000061123,ENSCJAT00000098134,,
ENSCJAG00000021279,ENSCJAT00000041854,CCT6A,CCT6A
ENSCJAG00000021279,ENSCJAT00000041858,CCT6A,CCT6A
ENSCJAG00000018029,ENSCJAT00000035216,SUFU,SUFU
ENSCJAG00000018029,ENSCJAT00000059813,SUFU,SUFU
ENSCJAG00000018029,ENSCJAT00000081323,SUFU,SUFU
ENSCJAG00000008855,ENSCJAT00000017201,SALL2,SALL2
ENSCJAG00000034201,ENSCJAT00000060428,U3,
ENSCJAG00000064368,ENSCJAT00000097376,ZBTB21,ZBTB21
ENSCJAG00000011862,ENSCJAT00000023047,DRC7,DRC7
ENSCJAG00000011862,ENSCJAT00000023037,DRC7,DRC7
ENSCJAG00000058986,ENSCJAT00000094419,,
ENSCJAG00000063615,ENSCJAT00000104030,U7,
ENSCJAG00000067306,ENSCJAT00000094965,,
ENSCJAG00000060635,ENSCJAT00000091437,,
ENSCJAG00000011358,ENSCJAT00000022085,INSL6,INSL6
ENSCJAG00000057656,ENSCJAT00000102874,Metazoa_SRP,
ENSCJAG00000058024,ENSCJAT00000109659,,
ENSCJAG00000019711,ENSCJAT00000038689,CFAP20DC,CFAP20DC
ENSCJAG00000019711,ENSCJAT00000090006,CFAP20DC,CFAP20DC
ENSCJAG00000019711,ENSCJAT00000038684,CFAP20DC,CFAP20DC
ENSCJAG00000053071,ENSCJAT00000115779,,
ENSCJAG00000041408,ENSCJAT00000032559,EIF4EBP3,
ENSCJAG00000064378,ENSCJAT00000101160,cja-mir-9928,
ENSCJAG00000045007,ENSCJAT00000073690,Metazoa_SRP,
ENSCJAG00000021314,ENSCJAT00000041957,LARS1,LARS1
ENSCJAG00000021314,ENSCJAT00000041951,LARS1,LARS1
ENSCJAG00000006244,ENSCJAT00000012103,,
ENSCJAG00000061292,ENSCJAT00000100167,,
ENSCJAG00000061292,ENSCJAT00000107428,,
ENSCJAG00000061292,ENSCJAT00000110879,,
ENSCJAG00000061292,ENSCJAT00000117070,,
ENSCJAG00000061292,ENSCJAT00000108854,,
ENSCJAG00000059569,ENSCJAT00000096212,Metazoa_SRP,
ENSCJAG00000015875,ENSCJAT00000030983,SLC12A4,SLC12A4
ENSCJAG00000015875,ENSCJAT00000030953,SLC12A4,SLC12A4
ENSCJAG00000015875,ENSCJAT00000083942,SLC12A4,SLC12A4
ENSCJAG00000019743,ENSCJAT00000038770,JMY,JMY
ENSCJAG00000015562,ENSCJAT00000030319,FAT2,FAT2
ENSCJAG00000001887,ENSCJAT00000003571,,
ENSCJAG00000063407,ENSCJAT00000091626,PSAPL1,PSAPL1
ENSCJAG00000008101,ENSCJAT00000059043,,
ENSCJAG00000008101,ENSCJAT00000062845,,
ENSCJAG00000008101,ENSCJAT00000067905,,
ENSCJAG00000065419,ENSCJAT00000114007,,
ENSCJAG00000065419,ENSCJAT00000116247,,
ENSCJAG00000065419,ENSCJAT00000100178,,
ENSCJAG00000042305,ENSCJAT00000085446,U6,
ENSCJAG00000005707,ENSCJAT00000011059,,
ENSCJAG00000057806,ENSCJAT00000105691,,
ENSCJAG00000004397,ENSCJAT00000008459,ZSWIM4,ZSWIM4
ENSCJAG00000053651,ENSCJAT00000095794,,
ENSCJAG00000015325,ENSCJAT00000029848,CCDC148,CCDC148
ENSCJAG00000015325,ENSCJAT00000029845,CCDC148,CCDC148
ENSCJAG00000044370,ENSCJAT00000074526,SSR1,SSR1
ENSCJAG00000044370,ENSCJAT00000072549,SSR1,SSR1
ENSCJAG00000044370,ENSCJAT00000104568,SSR1,SSR1
ENSCJAG00000040834,ENSCJAT00000071711,U4,
ENSCJAG00000060799,ENSCJAT00000103518,,
ENSCJAG00000035521,ENSCJAT00000064237,Metazoa_SRP,
ENSCJAG00000040069,ENSCJAT00000079556,Metazoa_SRP,
ENSCJAG00000002226,ENSCJAT00000004273,COL6A3,COL6A3
ENSCJAG00000002226,ENSCJAT00000004268,COL6A3,COL6A3
ENSCJAG00000002226,ENSCJAT00000004227,COL6A3,COL6A3
ENSCJAG00000002226,ENSCJAT00000072390,COL6A3,COL6A3
ENSCJAG00000039123,ENSCJAT00000082193,U6,
ENSCJAG00000059442,ENSCJAT00000095921,,
ENSCJAG00000059442,ENSCJAT00000099789,,
ENSCJAG00000059442,ENSCJAT00000089551,,
ENSCJAG00000059442,ENSCJAT00000096732,,
ENSCJAG00000035952,ENSCJAT00000032327,KLK6,KLK6
ENSCJAG00000014536,ENSCJAT00000028283,FETUB,FETUB
ENSCJAG00000014536,ENSCJAT00000028279,FETUB,FETUB
ENSCJAG00000014536,ENSCJAT00000028276,FETUB,FETUB
ENSCJAG00000066057,ENSCJAT00000110191,,
ENSCJAG00000067429,ENSCJAT00000096691,,
ENSCJAG00000005721,ENSCJAT00000011076,SWSAP1,SWSAP1
ENSCJAG00000068606,ENSCJAT00000112165,,
ENSCJAG00000021399,ENSCJAT00000042077,LRRC14,LRRC14
ENSCJAG00000065876,ENSCJAT00000112820,,
ENSCJAG00000069094,ENSCJAT00000116790,U3,
ENSCJAG00000066774,ENSCJAT00000108985,Metazoa_SRP,
ENSCJAG00000054804,ENSCJAT00000105593,,
ENSCJAG00000060408,ENSCJAT00000115135,,
ENSCJAG00000066929,ENSCJAT00000090814,,
ENSCJAG00000052999,ENSCJAT00000111287,,
ENSCJAG00000063071,ENSCJAT00000094995,,
ENSCJAG00000048632,ENSCJAT00000081114,,
ENSCJAG00000048632,ENSCJAT00000074294,,
ENSCJAG00000048632,ENSCJAT00000025181,,
ENSCJAG00000047532,ENSCJAT00000076101,5S_rRNA,
ENSCJAG00000038805,ENSCJAT00000078207,EMX2,EMX2
ENSCJAG00000058433,ENSCJAT00000111828,,
ENSCJAG00000061686,ENSCJAT00000097275,,
ENSCJAG00000011228,ENSCJAT00000055614,JAK2,JAK2
ENSCJAG00000045516,ENSCJAT00000074727,U7,
ENSCJAG00000015004,ENSCJAT00000029223,MATK,MATK
ENSCJAG00000015004,ENSCJAT00000097675,MATK,MATK
ENSCJAG00000015004,ENSCJAT00000029220,MATK,MATK
ENSCJAG00000058526,ENSCJAT00000088676,,
ENSCJAG00000055553,ENSCJAT00000109765,,
ENSCJAG00000040472,ENSCJAT00000075941,Metazoa_SRP,
ENSCJAG00000066372,ENSCJAT00000096171,Metazoa_SRP,
ENSCJAG00000048497,ENSCJAT00000075500,,
ENSCJAG00000010984,ENSCJAT00000021549,TIMELESS,TIMELESS
ENSCJAG00000013499,ENSCJAT00000026248,SNAI2,SNAI2
ENSCJAG00000069246,ENSCJAT00000116405,,
ENSCJAG00000069246,ENSCJAT00000110984,,
ENSCJAG00000055325,ENSCJAT00000106541,,
ENSCJAG00000055325,ENSCJAT00000105385,,
ENSCJAG00000055325,ENSCJAT00000101260,,
ENSCJAG00000055325,ENSCJAT00000097855,,
ENSCJAG00000055325,ENSCJAT00000103993,,
ENSCJAG00000055325,ENSCJAT00000112467,,
ENSCJAG00000042711,ENSCJAT00000083382,Metazoa_SRP,
ENSCJAG00000053619,ENSCJAT00000096807,U6,
ENSCJAG00000047936,ENSCJAT00000060522,U4,
ENSCJAG00000059805,ENSCJAT00000072670,,
ENSCJAG00000062558,ENSCJAT00000096004,,
ENSCJAG00000052579,ENSCJAT00000113835,,
ENSCJAG00000020292,ENSCJAT00000039841,ZNF667,ZNF667
ENSCJAG00000020292,ENSCJAT00000078784,ZNF667,ZNF667
ENSCJAG00000021502,ENSCJAT00000042294,KIAA1755,KIAA1755
ENSCJAG00000021502,ENSCJAT00000091861,KIAA1755,KIAA1755
ENSCJAG00000058127,ENSCJAT00000104077,,
ENSCJAG00000016643,ENSCJAT00000032364,TAMM41,TAMM41
ENSCJAG00000016643,ENSCJAT00000070725,TAMM41,TAMM41
ENSCJAG00000016643,ENSCJAT00000114495,TAMM41,TAMM41
ENSCJAG00000051889,ENSCJAT00000091208,,
ENSCJAG00000051889,ENSCJAT00000115226,,
ENSCJAG00000051889,ENSCJAT00000108822,,
ENSCJAG00000052139,ENSCJAT00000098526,,
ENSCJAG00000036381,ENSCJAT00000065809,U6,
ENSCJAG00000001126,ENSCJAT00000002123,CAD,CAD
ENSCJAG00000001126,ENSCJAT00000079332,CAD,CAD
ENSCJAG00000013303,ENSCJAT00000025826,UQCRQ,UQCRQ
ENSCJAG00000068310,ENSCJAT00000104279,,
ENSCJAG00000044803,ENSCJAT00000077914,SAT1,SAT1
ENSCJAG00000044803,ENSCJAT00000009633,SAT1,SAT1
ENSCJAG00000044803,ENSCJAT00000099180,SAT1,SAT1
ENSCJAG00000055703,ENSCJAT00000105373,,
ENSCJAG00000055703,ENSCJAT00000111266,,
ENSCJAG00000055703,ENSCJAT00000095201,,
ENSCJAG00000055703,ENSCJAT00000099582,,
ENSCJAG00000055703,ENSCJAT00000094288,,
ENSCJAG00000060560,ENSCJAT00000093812,,
ENSCJAG00000048467,ENSCJAT00000084726,,
ENSCJAG00000005888,ENSCJAT00000011432,CXCL14,CXCL14
ENSCJAG00000052622,ENSCJAT00000107214,,
ENSCJAG00000060965,ENSCJAT00000101688,U6,
ENSCJAG00000001091,ENSCJAT00000072135,PRPSAP2,PRPSAP2
ENSCJAG00000001091,ENSCJAT00000062999,PRPSAP2,PRPSAP2
ENSCJAG00000001091,ENSCJAT00000057458,PRPSAP2,PRPSAP2
ENSCJAG00000044285,ENSCJAT00000079071,Metazoa_SRP,
ENSCJAG00000062838,ENSCJAT00000101098,Metazoa_SRP,
ENSCJAG00000063490,ENSCJAT00000093574,,
ENSCJAG00000063490,ENSCJAT00000088800,,
ENSCJAG00000061534,ENSCJAT00000101882,,
ENSCJAG00000013611,ENSCJAT00000081036,,
ENSCJAG00000014144,ENSCJAT00000027566,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000082902,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000073106,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000027575,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000067771,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000071699,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000027565,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000073302,ASAH1,ASAH1
ENSCJAG00000014144,ENSCJAT00000074908,ASAH1,ASAH1
ENSCJAG00000053050,ENSCJAT00000106083,,
ENSCJAG00000053713,ENSCJAT00000095927,,
ENSCJAG00000057318,ENSCJAT00000096680,,
ENSCJAG00000057318,ENSCJAT00000103819,,
ENSCJAG00000057318,ENSCJAT00000089774,,
ENSCJAG00000057318,ENSCJAT00000110655,,
ENSCJAG00000057318,ENSCJAT00000115986,,
ENSCJAG00000055504,ENSCJAT00000097154,Metazoa_SRP,
ENSCJAG00000015559,ENSCJAT00000060007,IPO11,IPO11
ENSCJAG00000067578,ENSCJAT00000114169,,
ENSCJAG00000039028,ENSCJAT00000071520,U4,
ENSCJAG00000018683,ENSCJAT00000036646,TMEM179B,TMEM179B
ENSCJAG00000018683,ENSCJAT00000069677,TMEM179B,TMEM179B
ENSCJAG00000039037,ENSCJAT00000084361,U1,
ENSCJAG00000063500,ENSCJAT00000083423,,
ENSCJAG00000012282,ENSCJAT00000023847,,
ENSCJAG00000016794,ENSCJAT00000032706,SOX13,SOX13
ENSCJAG00000055214,ENSCJAT00000096983,DNAJB14,DNAJB14
ENSCJAG00000055214,ENSCJAT00000081901,DNAJB14,DNAJB14
ENSCJAG00000055214,ENSCJAT00000111101,DNAJB14,DNAJB14
ENSCJAG00000055214,ENSCJAT00000097882,DNAJB14,DNAJB14
ENSCJAG00000055214,ENSCJAT00000096580,DNAJB14,DNAJB14
ENSCJAG00000055214,ENSCJAT00000106598,DNAJB14,DNAJB14
ENSCJAG00000055214,ENSCJAT00000108537,DNAJB14,DNAJB14
ENSCJAG00000000889,ENSCJAT00000058178,,
ENSCJAG00000055943,ENSCJAT00000092812,,
ENSCJAG00000055943,ENSCJAT00000089993,,
ENSCJAG00000055943,ENSCJAT00000091143,,
ENSCJAG00000055943,ENSCJAT00000092234,,
ENSCJAG00000055943,ENSCJAT00000093997,,
ENSCJAG00000052766,ENSCJAT00000061515,,
ENSCJAG00000014887,ENSCJAT00000028978,EGLN2,EGLN2
ENSCJAG00000004811,ENSCJAT00000009323,SNRPB2,SNRPB2
ENSCJAG00000047377,ENSCJAT00000026045,,
ENSCJAG00000054889,ENSCJAT00000116530,,
ENSCJAG00000054889,ENSCJAT00000111856,,
ENSCJAG00000020623,ENSCJAT00000084395,DCTN5,DCTN5
ENSCJAG00000020623,ENSCJAT00000040505,DCTN5,DCTN5
ENSCJAG00000016624,ENSCJAT00000032550,ANKHD1,
ENSCJAG00000016624,ENSCJAT00000052863,ANKHD1,
ENSCJAG00000016624,ENSCJAT00000032574,ANKHD1,
ENSCJAG00000016624,ENSCJAT00000027591,ANKHD1,
ENSCJAG00000016624,ENSCJAT00000027583,ANKHD1,
ENSCJAG00000045147,ENSCJAT00000078930,U1,
ENSCJAG00000067414,ENSCJAT00000094263,,
ENSCJAG00000067414,ENSCJAT00000108387,,
ENSCJAG00000067414,ENSCJAT00000099562,,
ENSCJAG00000001754,ENSCJAT00000112805,THRAP3,THRAP3
ENSCJAG00000001754,ENSCJAT00000054302,THRAP3,THRAP3
ENSCJAG00000014914,ENSCJAT00000029041,NTN3,NTN3
ENSCJAG00000065867,ENSCJAT00000091303,U6,
ENSCJAG00000056944,ENSCJAT00000113706,Metazoa_SRP,
ENSCJAG00000047902,ENSCJAT00000043208,,
ENSCJAG00000006804,ENSCJAT00000013336,CTSK,CTSK
ENSCJAG00000054501,ENSCJAT00000099271,OR52D1,OR52D1
ENSCJAG00000065800,ENSCJAT00000100781,Metazoa_SRP,
ENSCJAG00000057347,ENSCJAT00000100175,,
ENSCJAG00000061816,ENSCJAT00000101794,Metazoa_SRP,
ENSCJAG00000004112,ENSCJAT00000055809,NEK10,NEK10
ENSCJAG00000004112,ENSCJAT00000007941,NEK10,NEK10
ENSCJAG00000038847,ENSCJAT00000075094,Metazoa_SRP,
ENSCJAG00000005710,ENSCJAT00000011071,IQCF2,IQCF2
ENSCJAG00000043392,ENSCJAT00000078411,Metazoa_SRP,
ENSCJAG00000045533,ENSCJAT00000098770,TMEM64,TMEM64
ENSCJAG00000045533,ENSCJAT00000101402,TMEM64,TMEM64
ENSCJAG00000045533,ENSCJAT00000070897,TMEM64,TMEM64
ENSCJAG00000045533,ENSCJAT00000073887,TMEM64,TMEM64
ENSCJAG00000045533,ENSCJAT00000067607,TMEM64,TMEM64
ENSCJAG00000037824,ENSCJAT00000064847,Metazoa_SRP,
ENSCJAG00000053157,ENSCJAT00000093467,,
ENSCJAG00000053157,ENSCJAT00000091276,,
ENSCJAG00000053157,ENSCJAT00000101868,,
ENSCJAG00000053157,ENSCJAT00000110048,,
ENSCJAG00000053157,ENSCJAT00000093867,,
ENSCJAG00000053157,ENSCJAT00000107331,,
ENSCJAG00000064401,ENSCJAT00000073914,Metazoa_SRP,
ENSCJAG00000005269,ENSCJAT00000010185,SULT2A1,SULT2A1
ENSCJAG00000020177,ENSCJAT00000039635,UBQLN3,UBQLN3
ENSCJAG00000060662,ENSCJAT00000094172,Metazoa_SRP,
ENSCJAG00000016812,ENSCJAT00000032735,TBX19,TBX19
ENSCJAG00000008893,ENSCJAT00000017311,METTL3,METTL3
ENSCJAG00000008893,ENSCJAT00000077792,METTL3,METTL3
ENSCJAG00000065862,ENSCJAT00000105436,,
ENSCJAG00000061494,ENSCJAT00000115972,,
ENSCJAG00000030340,ENSCJAT00000051325,U3,
ENSCJAG00000029175,ENSCJAT00000050160,SNORA70,
ENSCJAG00000061065,ENSCJAT00000107129,U4,
ENSCJAG00000044671,ENSCJAT00000067523,CEACAM20,CEACAM20
ENSCJAG00000044671,ENSCJAT00000068254,CEACAM20,CEACAM20
ENSCJAG00000044671,ENSCJAT00000082124,CEACAM20,CEACAM20
ENSCJAG00000044671,ENSCJAT00000081987,CEACAM20,CEACAM20
ENSCJAG00000010160,ENSCJAT00000077664,,
ENSCJAG00000010160,ENSCJAT00000019743,,
ENSCJAG00000052392,ENSCJAT00000116527,Metazoa_SRP,
ENSCJAG00000060800,ENSCJAT00000102315,Metazoa_SRP,
ENSCJAG00000037905,ENSCJAT00000066238,Metazoa_SRP,
ENSCJAG00000048324,ENSCJAT00000000867,,
ENSCJAG00000060592,ENSCJAT00000105538,,
ENSCJAG00000060592,ENSCJAT00000107351,,
ENSCJAG00000060592,ENSCJAT00000116292,,
ENSCJAG00000054527,ENSCJAT00000077456,U6,
ENSCJAG00000051925,ENSCJAT00000091910,,
ENSCJAG00000059607,ENSCJAT00000103077,,
ENSCJAG00000012354,ENSCJAT00000023962,SIMC1,SIMC1
ENSCJAG00000012354,ENSCJAT00000023964,SIMC1,SIMC1
ENSCJAG00000012354,ENSCJAT00000023959,SIMC1,SIMC1
ENSCJAG00000053226,ENSCJAT00000104300,,
ENSCJAG00000068977,ENSCJAT00000114770,,
ENSCJAG00000019161,ENSCJAT00000073296,SLC38A6,SLC38A6
ENSCJAG00000019161,ENSCJAT00000037583,SLC38A6,SLC38A6
ENSCJAG00000012948,ENSCJAT00000054172,COQ8A,COQ8A
ENSCJAG00000019062,ENSCJAT00000037396,IL12B,IL12B
ENSCJAG00000037324,ENSCJAT00000064783,Metazoa_SRP,
ENSCJAG00000064603,ENSCJAT00000115747,GKN3P,GKN3P
ENSCJAG00000022913,ENSCJAT00000043898,OR1M1,OR1M1
ENSCJAG00000054648,ENSCJAT00000089604,,
ENSCJAG00000054648,ENSCJAT00000113497,,
ENSCJAG00000053808,ENSCJAT00000094010,,
ENSCJAG00000052048,ENSCJAT00000097507,,
ENSCJAG00000048394,ENSCJAT00000085115,RAB5A,RAB5A
ENSCJAG00000048394,ENSCJAT00000070562,RAB5A,RAB5A
ENSCJAG00000060193,ENSCJAT00000104488,Metazoa_SRP,
ENSCJAG00000054170,ENSCJAT00000103531,,
ENSCJAG00000054170,ENSCJAT00000106882,,
ENSCJAG00000052802,ENSCJAT00000093848,Metazoa_SRP,
ENSCJAG00000006440,ENSCJAT00000070675,KALRN,KALRN
ENSCJAG00000006440,ENSCJAT00000078098,KALRN,KALRN
ENSCJAG00000006440,ENSCJAT00000012738,KALRN,KALRN
ENSCJAG00000006440,ENSCJAT00000012682,KALRN,KALRN
ENSCJAG00000001034,ENSCJAT00000041595,AFAP1,AFAP1
ENSCJAG00000001034,ENSCJAT00000103137,AFAP1,AFAP1
ENSCJAG00000001034,ENSCJAT00000001889,AFAP1,AFAP1
ENSCJAG00000001034,ENSCJAT00000001905,AFAP1,AFAP1
ENSCJAG00000066496,ENSCJAT00000115235,,
ENSCJAG00000007665,ENSCJAT00000015004,UBXN2A,UBXN2A
